CreditScore,Age,Balance,NumOfProducts,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,IsActiveMember_1,TenureOverAge,BalanceOverSalary,Credit_Age_Ratio,Balance_Per_Product,Active_Monetary_Value,Has_Balance,Age_Group,Credit_Score_Tier,Geo_Balance_Mean,Balance_Rel_Geo
704,33,0.0,2,73018.74,0,False,True,True,False,0.09090909090909091,0.0,21.333333333333332,0.0,0.0,0,1,2,62001.87311440395,0.0
678,43,102338.19,1,79649.62,0,False,False,True,True,0.11627906976744186,1.2848547174487464,15.767441860465116,102338.19,102338.19,1,1,2,62001.87311440395,1.6505661016267803
712,29,87375.78,2,166194.53,0,False,False,False,False,0.10344827586206896,0.5257440181695511,24.551724137931036,43687.89,0.0,1,0,2,62001.87311440395,1.4092441987805255
651,44,0.0,3,102530.35,1,False,False,True,False,0.045454545454545456,0.0,14.795454545454545,0.0,0.0,0,1,2,62001.87311440395,0.0
789,51,104677.09,1,74265.38,0,True,False,True,False,0.058823529411764705,1.4095004967321245,15.470588235294118,104677.09,0.0,1,2,3,119730.1161339179,0.874275356777562
775,32,121669.23,1,125898.39,0,True,False,True,True,0.25,0.9664081486665556,24.21875,121669.23,121669.23,1,1,3,119730.1161339179,1.0161957068839156
564,40,108407.34,1,83681.2,0,True,False,True,True,0.175,1.295480227338996,14.1,108407.34,108407.34,1,1,1,119730.1161339179,0.9054308431367978
841,33,154969.79,2,99505.75,0,True,False,False,True,0.21212121212121213,1.5573953264007356,25.484848484848484,77484.895,154969.79,1,1,3,119730.1161339179,1.2943258973094673
850,39,141829.67,1,92748.16,0,False,True,True,True,0.0,1.529191199049124,21.794871794871796,141829.67,141829.67,1,1,3,62001.87311440395,2.287506213534876
637,63,0.0,1,28092.77,1,False,False,False,False,0.07936507936507936,0.0,10.11111111111111,0.0,0.0,0,3,1,62001.87311440395,0.0
500,45,109162.82,1,126145.08,0,False,False,True,True,0.044444444444444446,0.8653751696062978,11.11111111111111,109162.82,109162.82,1,1,0,62001.87311440395,1.7606374536229918
655,44,87471.63,1,188593.98,0,False,False,True,True,0.18181818181818182,0.4638092371771358,14.886363636363637,87471.63,87471.63,1,1,2,62001.87311440395,1.4107901198178328
666,33,147229.65,1,56410.17,0,False,False,False,True,0.06060606060606061,2.609984157112095,20.181818181818183,147229.65,147229.65,1,1,2,62001.87311440395,2.3746000339108524
658,24,0.0,2,84694.49,0,False,False,False,True,0.08333333333333333,0.0,27.416666666666668,0.0,0.0,0,0,2,62001.87311440395,0.0
749,66,182532.23,2,195429.92,0,True,False,True,True,0.09090909090909091,0.9340035036600333,11.348484848484848,91266.115,182532.23,1,3,2,119730.1161339179,1.5245306351815284
654,32,0.0,2,137898.57,0,False,False,True,True,0.1875,0.0,20.4375,0.0,0.0,0,1,2,62001.87311440395,0.0
623,39,160903.2,1,78774.36,0,False,False,False,False,0.02564102564102564,2.0425833989638256,15.974358974358974,160903.2,0.0,1,1,1,62001.87311440395,2.595134500261087
761,33,138053.79,2,148779.41,0,False,False,False,False,0.18181818181818182,0.9279092449687762,23.060606060606062,69026.895,0.0,1,1,3,62001.87311440395,2.226606763077422
627,44,153548.12,1,35300.08,1,False,False,True,False,0.13636363636363635,4.349795241257243,14.25,153548.12,0.0,1,1,1,62001.87311440395,2.4765077615748434
757,31,149085.9,2,197077.36,0,True,False,True,True,0.25806451612903225,0.7564841542427806,24.419354838709676,74542.95,149085.9,1,1,3,119730.1161339179,1.2451829565858579
695,53,95231.91,1,70140.8,1,True,False,False,False,0.1509433962264151,1.3577248905059538,13.11320754716981,95231.91,0.0,1,2,2,119730.1161339179,0.7953881034700017
726,34,0.0,2,196288.46,0,False,False,True,False,0.08823529411764706,0.0,21.352941176470587,0.0,0.0,0,1,2,62001.87311440395,0.0
587,41,85109.21,1,1557.82,0,False,True,True,False,0.1951219512195122,54.63353275731472,14.317073170731707,85109.21,0.0,1,1,1,62001.87311440395,1.3726877225621734
605,43,125338.8,2,23970.13,0,True,False,False,False,0.18604651162790697,5.228957873820459,14.069767441860465,62669.4,0.0,1,1,1,119730.1161339179,1.046844386752359
850,62,0.0,2,180243.56,0,False,True,True,True,0.08064516129032258,0.0,13.709677419354838,0.0,0.0,0,3,3,62001.87311440395,0.0
850,38,106831.69,1,148977.72,0,False,False,False,True,0.0,0.7170984359271977,22.36842105263158,106831.69,106831.69,1,1,3,62001.87311440395,1.7230397185400748
751,29,159597.45,1,39934.41,0,False,False,True,False,0.10344827586206896,3.996489493647208,25.896551724137932,159597.45,0.0,1,0,3,62001.87311440395,2.5740746526401823
627,37,147361.57,1,133031.96,0,True,False,False,True,0.1891891891891892,1.1077155444451094,16.945945945945947,147361.57,147361.57,1,1,1,119730.1161339179,1.2307811497917232
736,43,176134.54,1,52856.88,0,False,False,True,True,0.09302325581395349,3.3322916524774073,17.11627906976744,176134.54,176134.54,1,1,2,62001.87311440395,2.840793852711546
652,74,0.0,2,937.15,0,False,False,False,True,0.06756756756756757,0.0,8.81081081081081,0.0,0.0,0,3,2,62001.87311440395,0.0
627,35,0.0,2,193022.44,0,False,False,False,True,0.2,0.0,17.914285714285715,0.0,0.0,0,1,1,62001.87311440395,0.0
636,34,84055.43,1,37490.84,0,False,False,True,False,0.029411764705882353,2.2420257854985377,18.705882352941178,84055.43,0.0,1,1,1,62001.87311440395,1.3556917844224399
775,60,0.0,2,111558.7,0,False,False,True,True,0.11666666666666667,0.0,12.916666666666666,0.0,0.0,0,2,3,62001.87311440395,0.0
850,45,174088.3,4,5669.31,1,False,True,False,False,0.1111111111111111,30.70714072788399,18.88888888888889,43522.075,0.0,1,1,3,62001.87311440395,2.8077909788108757
850,34,199229.14,1,68106.29,0,False,True,True,False,0.23529411764705882,2.9252678423681577,25.0,199229.14,0.0,1,1,3,62001.87311440395,3.213276147841349
516,37,0.0,1,101834.58,0,False,False,True,False,0.21621621621621623,0.0,13.945945945945946,0.0,0.0,0,1,0,62001.87311440395,0.0
513,42,0.0,2,73151.25,0,False,True,False,True,0.23809523809523808,0.0,12.214285714285714,0.0,0.0,0,1,0,62001.87311440395,0.0
673,69,78833.15,2,37196.15,0,True,False,False,True,0.043478260869565216,2.119390044399756,9.753623188405797,39416.575,78833.15,1,3,2,119730.1161339179,0.6584237328545248
564,27,0.0,1,7819.76,0,False,False,False,False,0.2222222222222222,0.0,20.88888888888889,0.0,0.0,0,0,1,62001.87311440395,0.0
636,35,0.0,2,23129.46,0,False,False,False,True,0.05714285714285714,0.0,18.17142857142857,0.0,0.0,0,1,1,62001.87311440395,0.0
712,29,102540.61,1,189680.79,0,False,False,True,True,0.10344827586206896,0.5405956501973658,24.551724137931036,102540.61,102540.61,1,0,2,62001.87311440395,1.6538308417036889
568,51,0.0,3,66586.56,0,False,False,True,True,0.0784313725490196,0.0,11.137254901960784,0.0,0.0,0,2,1,62001.87311440395,0.0
741,43,0.0,2,2920.63,1,False,True,True,True,0.0,0.0,17.232558139534884,0.0,0.0,0,1,2,62001.87311440395,0.0
754,39,129401.87,1,87684.93,0,True,False,False,True,0.20512820512820512,1.4757595176274876,19.333333333333332,129401.87,129401.87,1,1,3,119730.1161339179,1.0807796248628396
709,32,0.0,2,199418.02,0,False,False,False,True,0.21875,0.0,22.15625,0.0,0.0,0,1,2,62001.87311440395,0.0
510,32,0.0,2,28515.17,0,False,False,False,True,0.03125,0.0,15.9375,0.0,0.0,0,1,0,62001.87311440395,0.0
716,33,0.0,2,92916.53,0,False,True,True,True,0.06060606060606061,0.0,21.696969696969695,0.0,0.0,0,1,2,62001.87311440395,0.0
607,36,106702.94,2,198313.69,0,True,False,True,False,0.2777777777777778,0.5380513064932633,16.86111111111111,53351.47,0.0,1,1,1,119730.1161339179,0.8911954940447312
656,26,139584.57,1,36308.93,0,False,True,True,False,0.15384615384615385,3.844359225127262,25.23076923076923,139584.57,0.0,1,0,2,62001.87311440395,2.2512960171774625
550,52,121016.23,1,41730.37,1,True,False,True,True,0.09615384615384616,2.8999558355221864,10.576923076923077,121016.23,121016.23,1,2,0,119730.1161339179,1.0107417741468119
486,26,0.0,2,31399.4,0,False,False,True,True,0.07692307692307693,0.0,18.692307692307693,0.0,0.0,0,0,0,62001.87311440395,0.0
598,59,118210.42,2,60192.14,1,True,False,True,False,0.13559322033898305,1.9638846533783314,10.135593220338983,59105.21,0.0,1,2,1,119730.1161339179,0.9873073193028719
675,35,0.0,2,29062.25,0,False,True,True,False,0.22857142857142856,0.0,19.285714285714285,0.0,0.0,0,1,2,62001.87311440395,0.0
755,29,148654.84,2,28805.09,0,False,False,False,True,0.13793103448275862,5.160714304312189,26.03448275862069,74327.42,148654.84,1,0,3,62001.87311440395,2.397586274945382
656,32,136963.12,1,133814.28,0,False,True,True,False,0.15625,1.0235314198155832,20.5,136963.12,0.0,1,1,2,62001.87311440395,2.2090158429130016
644,47,137774.11,2,151902.78,0,True,False,True,False,0.19148936170212766,0.9069887331884248,13.702127659574469,68887.055,0.0,1,2,1,119730.1161339179,1.15070555720417
598,32,111156.52,1,167376.26,0,False,False,False,True,0.125,0.6641116249102471,18.6875,111156.52,111156.52,1,1,1,62001.87311440395,1.7927929337698785
850,31,121237.65,1,31022.56,0,False,True,False,True,0.0967741935483871,3.9080478851519667,27.419354838709676,121237.65,121237.65,1,1,3,62001.87311440395,1.9553868925265534
679,36,97234.58,1,188997.08,0,False,False,True,False,0.027777777777777776,0.5144766257764406,18.86111111111111,97234.58,0.0,1,1,2,62001.87311440395,1.568252298129538
632,60,0.0,2,2085.32,0,False,False,True,True,0.03333333333333333,0.0,10.533333333333333,0.0,0.0,0,2,1,62001.87311440395,0.0
550,45,0.0,2,70399.71,0,False,True,True,True,0.0,0.0,12.222222222222221,0.0,0.0,0,1,0,62001.87311440395,0.0
572,54,97382.53,1,195771.95,0,True,False,False,True,0.16666666666666666,0.4974284109649007,10.592592592592593,97382.53,97382.53,1,2,1,119730.1161339179,0.8133503344394808
626,47,103108.8,1,166475.44,1,True,False,False,True,0.0425531914893617,0.6193634328282899,13.319148936170214,103108.8,103108.8,1,2,1,119730.1161339179,0.8611768144004222
625,57,0.0,1,84106.17,1,False,True,False,False,0.12280701754385964,0.0,10.964912280701755,0.0,0.0,0,2,1,62001.87311440395,0.0
515,58,131852.81,1,81436.68,1,False,False,False,False,0.034482758620689655,1.619083808426375,8.879310344827585,131852.81,0.0,1,2,0,62001.87311440395,2.126593978164325
612,35,0.0,1,83256.26,1,False,True,True,True,0.02857142857142857,0.0,17.485714285714284,0.0,0.0,0,1,1,62001.87311440395,0.0
628,39,107553.33,1,117523.41,0,False,True,False,False,0.20512820512820512,0.9151651573078079,16.102564102564102,107553.33,0.0,1,1,1,62001.87311440395,1.7346787217467754
529,43,0.0,2,79476.63,0,False,True,False,False,0.11627906976744186,0.0,12.30232558139535,0.0,0.0,0,1,0,62001.87311440395,0.0
668,46,161806.09,1,173052.19,0,True,False,False,True,0.15217391304347827,0.9350132465818548,14.521739130434783,161806.09,161806.09,1,2,2,119730.1161339179,1.3514234782752588
526,30,0.0,2,100995.68,0,False,False,True,False,0.3,0.0,17.533333333333335,0.0,0.0,0,0,0,62001.87311440395,0.0
791,52,0.0,1,122782.5,0,False,False,False,True,0.1346153846153846,0.0,15.211538461538462,0.0,0.0,0,2,3,62001.87311440395,0.0
573,27,128243.03,1,11631.34,0,False,False,True,True,0.07407407407407407,11.025645368461415,21.22222222222222,128243.03,128243.03,1,0,1,62001.87311440395,2.068373479029737
565,38,126645.13,1,168303.55,0,False,False,False,True,0.13157894736842105,0.7524804438171389,14.868421052631579,126645.13,126645.13,1,1,1,62001.87311440395,2.0426016769899564
604,47,62094.71,3,9308.1,1,False,False,False,False,0.1702127659574468,6.671040276748208,12.851063829787234,20698.236666666668,0.0,1,2,1,62001.87311440395,1.0014973238860825
656,37,112291.34,1,153157.97,0,False,False,True,False,0.1891891891891892,0.7331733373065731,17.72972972972973,112291.34,0.0,1,1,2,62001.87311440395,1.8110959291956144
447,44,89188.83,1,75408.24,0,False,False,False,True,0.11363636363636363,1.182746474390597,10.159090909090908,89188.83,89188.83,1,1,0,62001.87311440395,1.4384860572749394
682,55,0.0,1,153356.8,1,False,False,True,False,0.16363636363636364,0.0,12.4,0.0,0.0,0,2,2,62001.87311440395,0.0
437,28,109161.25,1,152987.42,0,False,True,True,False,0.07142857142857142,0.7135308903176483,15.607142857142858,109161.25,0.0,1,0,0,62001.87311440395,1.760612131807357
792,47,0.0,1,5557.88,1,False,True,True,True,0.0,0.0,16.851063829787233,0.0,0.0,0,2,3,62001.87311440395,0.0
627,25,0.0,1,194313.93,0,False,True,False,True,0.16,0.0,25.08,0.0,0.0,0,0,1,62001.87311440395,0.0
767,34,0.0,2,94767.77,0,False,False,False,False,0.23529411764705882,0.0,22.558823529411764,0.0,0.0,0,1,3,62001.87311440395,0.0
686,26,0.0,2,1540.89,0,False,False,True,False,0.2692307692307692,0.0,26.384615384615383,0.0,0.0,0,0,2,62001.87311440395,0.0
789,53,158271.74,1,5036.39,1,False,False,False,True,0.018867924528301886,31.425632248495447,14.88679245283019,158271.74,158271.74,1,2,3,62001.87311440395,2.552692879261274
794,56,96951.21,1,71776.76,0,False,False,True,True,0.16071428571428573,1.3507326048152635,14.178571428571429,96951.21,96951.21,1,2,3,62001.87311440395,1.5636819523356758
587,35,121863.61,1,23481.69,1,True,False,True,True,0.14285714285714285,5.189729103825151,16.771428571428572,121863.61,121863.61,1,1,1,119730.1161339179,1.0178191914864243
589,19,83495.11,1,143022.31,1,True,False,False,True,0.47368421052631576,0.5837908085808431,31.0,83495.11,83495.11,1,0,1,119730.1161339179,0.6973609706233884
543,25,146566.01,1,161407.48,0,True,False,False,True,0.04,0.9080496765081767,21.72,146566.01,146566.01,1,0,0,119730.1161339179,1.224136539181723
589,45,0.0,1,125939.22,1,False,True,False,False,0.022222222222222223,0.0,13.088888888888889,0.0,0.0,0,1,1,62001.87311440395,0.0
701,23,186101.18,2,76611.33,0,True,False,True,True,0.21739130434782608,2.429160021109149,30.47826086956522,93050.59,186101.18,1,0,2,119730.1161339179,1.5543389249856419
850,40,0.0,1,136985.08,1,False,False,True,False,0.15,0.0,21.25,0.0,0.0,0,1,3,62001.87311440395,0.0
726,51,107494.86,2,140937.91,1,True,False,False,False,0.1568627450980392,0.7627107568148271,14.235294117647058,53747.43,0.0,1,2,2,119730.1161339179,0.8978097029469779
767,47,0.0,1,48161.18,1,False,True,True,False,0.0425531914893617,0.0,16.319148936170212,0.0,0.0,0,2,3,62001.87311440395,0.0
648,36,146943.38,2,130041.45,0,False,True,True,True,0.2222222222222222,1.1299734046336765,18.0,73471.69,146943.38,1,1,1,62001.87311440395,2.369982915336519
651,36,0.0,2,91652.43,0,False,True,False,False,0.2222222222222222,0.0,18.083333333333332,0.0,0.0,0,1,2,62001.87311440395,0.0
633,36,125130.28,1,125961.48,0,False,False,False,False,0.16666666666666666,0.9934011572426745,17.583333333333332,125130.28,0.0,1,1,1,62001.87311440395,2.018169350611609
740,37,0.0,2,73225.31,0,False,False,False,True,0.24324324324324326,0.0,20.0,0.0,0.0,0,1,2,62001.87311440395,0.0
592,34,0.0,2,20460.2,0,False,False,False,True,0.2647058823529412,0.0,17.41176470588235,0.0,0.0,0,1,1,62001.87311440395,0.0
670,41,0.0,3,81602.02,0,False,False,False,False,0.24390243902439024,0.0,16.341463414634145,0.0,0.0,0,1,2,62001.87311440395,0.0
628,36,0.0,2,8742.91,0,False,False,True,True,0.08333333333333333,0.0,17.444444444444443,0.0,0.0,0,1,1,62001.87311440395,0.0
745,47,0.0,2,145789.71,0,False,False,True,False,0.10638297872340426,0.0,15.851063829787234,0.0,0.0,0,2,2,62001.87311440395,0.0
705,32,0.0,2,129576.99,0,False,False,True,False,0.09375,0.0,22.03125,0.0,0.0,0,1,2,62001.87311440395,0.0
559,42,0.0,2,190040.29,0,False,False,False,True,0.16666666666666666,0.0,13.30952380952381,0.0,0.0,0,1,1,62001.87311440395,0.0
595,29,150685.79,1,87771.06,0,False,False,True,False,0.20689655172413793,1.7168049468697315,20.517241379310345,150685.79,0.0,1,0,1,62001.87311440395,2.4303425433931523
492,35,141359.37,2,39519.53,0,False,False,True,False,0.11428571428571428,3.5769496752618264,14.057142857142857,70679.685,0.0,1,1,0,62001.87311440395,2.2799209588260023
498,29,0.0,1,190035.83,0,False,False,False,False,0.3103448275862069,0.0,17.17241379310345,0.0,0.0,0,0,0,62001.87311440395,0.0
655,39,94631.26,2,148948.52,0,False,False,False,True,0.15384615384615385,0.6353286356923855,16.794871794871796,47315.63,94631.26,1,1,2,62001.87311440395,1.5262645343857484
636,39,118336.14,1,184691.77,0,False,False,False,False,0.07692307692307693,0.6407223234689884,16.307692307692307,118336.14,0.0,1,1,1,62001.87311440395,1.9085897579521476
634,45,0.0,1,143458.31,0,False,False,False,True,0.044444444444444446,0.0,14.088888888888889,0.0,0.0,0,1,1,62001.87311440395,0.0
793,63,0.0,2,27166.75,0,False,True,True,True,0.0,0.0,12.587301587301587,0.0,0.0,0,3,3,62001.87311440395,0.0
526,50,124233.24,1,159456.87,1,True,False,True,True,0.1,0.7791024620011668,10.52,124233.24,124233.24,1,2,0,119730.1161339179,1.0376106197127994
768,26,51116.26,1,70454.79,1,False,False,False,True,0.19230769230769232,0.7255185914257924,29.53846153846154,51116.26,51116.26,1,0,3,62001.87311440395,0.8244308991388349
540,64,91869.69,1,95421.0,0,True,False,True,True,0.015625,0.9627827207847329,8.4375,91869.69,91869.69,1,3,0,119730.1161339179,0.7673064469197035
732,34,122338.43,2,187985.85,0,False,False,False,False,0.23529411764705882,0.6507853117668164,21.529411764705884,61169.215,0.0,1,1,2,62001.87311440395,1.9731408722808244
617,30,0.0,1,92621.9,0,False,False,False,True,0.26666666666666666,0.0,20.566666666666666,0.0,0.0,0,0,1,62001.87311440395,0.0
637,54,0.0,1,150836.98,0,False,True,False,True,0.09259259259259259,0.0,11.796296296296296,0.0,0.0,0,2,1,62001.87311440395,0.0
573,26,86270.93,2,90177.3,0,False,False,True,True,0.3076923076923077,0.956681226871951,22.03846153846154,43135.465,86270.93,1,0,1,62001.87311440395,1.3914245758481445
531,44,0.0,2,34416.79,0,False,False,True,True,0.06818181818181818,0.0,12.068181818181818,0.0,0.0,0,1,0,62001.87311440395,0.0
489,38,117289.92,1,85231.88,0,False,False,False,False,0.13157894736842105,1.3761273363910311,12.868421052631579,117289.92,0.0,1,1,0,62001.87311440395,1.89171575161254
601,35,0.0,2,118983.18,0,False,False,True,True,0.05714285714285714,0.0,17.17142857142857,0.0,0.0,0,1,1,62001.87311440395,0.0
452,33,153663.27,1,111868.23,0,True,False,True,False,0.21212121212121213,1.3736095583169592,13.696969696969697,153663.27,0.0,1,1,0,119730.1161339179,1.283413688734152
728,29,0.0,1,83056.22,0,False,True,False,True,0.034482758620689655,0.0,25.103448275862068,0.0,0.0,0,0,2,62001.87311440395,0.0
590,27,123599.49,2,1676.92,0,True,False,False,False,0.2962962962962963,73.70625313073968,21.85185185185185,61799.745,0.0,1,0,1,119730.1161339179,1.032317465237854
490,29,0.0,2,32089.57,0,False,False,True,False,0.13793103448275862,0.0,16.896551724137932,0.0,0.0,0,0,0,62001.87311440395,0.0
596,76,134208.25,1,13455.43,0,False,True,False,True,0.11842105263157894,9.974281758368182,7.842105263157895,134208.25,134208.25,1,3,1,62001.87311440395,2.164583798175953
635,29,0.0,1,24865.54,0,False,False,True,True,0.034482758620689655,0.0,21.896551724137932,0.0,0.0,0,0,1,62001.87311440395,0.0
782,35,98556.89,2,117644.36,0,True,False,True,False,0.2,0.8377527830488432,22.34285714285714,49278.445,0.0,1,1,3,119730.1161339179,0.8231587271640521
790,37,0.0,3,98897.32,0,False,True,False,False,0.08108108108108109,0.0,21.35135135135135,0.0,0.0,0,1,3,62001.87311440395,0.0
587,40,0.0,4,106174.7,1,False,False,True,True,0.05,0.0,14.675,0.0,0.0,0,1,1,62001.87311440395,0.0
794,46,134593.79,1,46386.37,0,False,True,False,True,0.17391304347826086,2.9015805720516608,17.26086956521739,134593.79,134593.79,1,2,3,62001.87311440395,2.17080199741146
515,41,0.0,2,185054.14,0,False,False,True,True,0.1951219512195122,0.0,12.560975609756097,0.0,0.0,0,1,0,62001.87311440395,0.0
746,24,68781.82,1,47997.39,0,False,True,True,True,0.4166666666666667,1.4330325044757644,31.083333333333332,68781.82,68781.82,1,0,2,62001.87311440395,1.109350678375247
667,56,137464.04,1,130846.79,1,True,False,False,False,0.14285714285714285,1.0505725054470194,11.910714285714286,137464.04,0.0,1,2,2,119730.1161339179,1.1481158161263851
709,32,147307.91,1,40861.55,0,False,False,True,True,0.125,3.6050494902909946,22.15625,147307.91,147307.91,1,1,2,62001.87311440395,2.375862253841783
536,35,0.0,1,171840.24,1,False,False,False,False,0.22857142857142856,0.0,15.314285714285715,0.0,0.0,0,1,0,62001.87311440395,0.0
711,41,145754.91,1,101455.07,0,False,False,False,True,0.07317073170731707,1.4366449108950394,17.341463414634145,145754.91,145754.91,1,1,2,62001.87311440395,2.350814623472061
753,46,0.0,3,90747.94,1,False,False,True,False,0.17391304347826086,0.0,16.369565217391305,0.0,0.0,0,2,3,62001.87311440395,0.0
748,44,112610.77,1,2048.55,0,False,False,True,True,0.09090909090909091,54.970964828781334,17.0,112610.77,112610.77,1,1,2,62001.87311440395,1.8162478703218219
623,57,71481.79,2,84421.34,0,False,False,False,True,0.12280701754385964,0.8467265504195977,10.929824561403509,35740.895,71481.79,1,2,1,62001.87311440395,1.1528972659923353
465,33,0.0,2,78698.09,0,False,False,True,True,0.15151515151515152,0.0,14.090909090909092,0.0,0.0,0,1,0,62001.87311440395,0.0
640,34,77826.8,1,168544.85,0,False,True,False,True,0.08823529411764706,0.46175721180445445,18.823529411764707,77826.8,77826.8,1,1,1,62001.87311440395,1.2552330452403653
562,75,87140.85,1,39351.64,0,False,False,True,True,0.06666666666666667,2.214414697837244,7.493333333333333,87140.85,87140.85,1,3,1,62001.87311440395,1.4054551197059868
502,42,132002.7,1,28204.98,1,True,False,False,True,0.0,4.680120319177678,11.952380952380953,132002.7,132002.7,1,1,0,119730.1161339179,1.102502062658615
536,32,178011.5,2,22375.14,0,False,False,True,False,0.21875,7.955771449921654,16.75,89005.75,0.0,1,1,0,62001.87311440395,2.871066486516281
670,32,102954.68,2,134942.45,0,True,False,False,True,0.125,0.7629525030855745,20.9375,51477.34,102954.68,1,1,2,119730.1161339179,0.8598895860490554
775,51,123783.25,1,134901.57,0,True,False,True,True,0.0392156862745098,0.9175819821815269,15.196078431372548,123783.25,123783.25,1,2,3,119730.1161339179,1.0338522503523564
759,30,101802.67,1,8693.8,0,True,False,True,False,0.13333333333333333,11.709801237663623,25.3,101802.67,0.0,1,0,3,119730.1161339179,0.8502678631509378
604,33,148659.48,1,42437.75,0,False,False,True,False,0.09090909090909091,3.50300098379391,18.303030303030305,148659.48,0.0,1,1,1,62001.87311440395,2.397661111394137
766,62,142724.48,1,5893.23,1,True,False,False,True,0.11290322580645161,24.218379394661337,12.35483870967742,142724.48,142724.48,1,3,3,119730.1161339179,1.1920516291854504
554,41,112152.89,1,36242.19,0,False,True,False,True,0.0975609756097561,3.094539540794858,13.512195121951219,112152.89,112152.89,1,1,1,62001.87311440395,1.8088629321417264
487,53,89550.85,1,90076.85,0,False,False,False,True,0.18867924528301888,0.9941605418040262,9.18867924528302,89550.85,89550.85,1,2,0,62001.87311440395,1.444324913132278
725,35,75915.75,1,150507.43,0,False,False,True,False,0.2,0.5043986864967398,20.714285714285715,75915.75,0.0,1,1,2,62001.87311440395,1.2244105893369155
732,42,118889.66,2,87422.15,0,True,False,False,False,0.047619047619047616,1.3599489374260414,17.428571428571427,59444.83,0.0,1,1,2,119730.1161339179,0.9929804116035614
623,40,118788.57,1,192867.4,0,False,False,True,False,0.125,0.6159079761535646,15.575,118788.57,0.0,1,1,1,62001.87311440395,1.9158867955620469
781,42,156555.54,1,175674.01,0,False,False,False,True,0.07142857142857142,0.8911707542851671,18.595238095238095,156555.54,156555.54,1,1,3,62001.87311440395,2.5250130703491576
714,53,99141.86,1,72496.05,1,True,False,True,True,0.018867924528301886,1.3675484388459784,13.471698113207546,99141.86,99141.86,1,2,2,119730.1161339179,0.8280444653466303
577,31,61211.18,1,145250.43,0,True,False,False,True,0.12903225806451613,0.42141823607682266,18.612903225806452,61211.18,61211.18,1,1,1,119730.1161339179,0.5112429685738834
731,37,128932.4,1,180712.52,0,False,True,False,True,0.02702702702702703,0.7134668920559571,19.756756756756758,128932.4,128932.4,1,1,2,62001.87311440395,2.079492014089605
650,23,0.0,1,180622.43,0,False,True,False,True,0.21739130434782608,0.0,28.26086956521739,0.0,0.0,0,0,1,62001.87311440395,0.0
779,32,80728.15,1,86306.75,0,False,False,True,False,0.3125,0.9353631089109484,24.34375,80728.15,0.0,1,1,3,62001.87311440395,1.3020275992475727
706,46,127660.46,2,150156.82,1,False,True,False,False,0.043478260869565216,0.850180897544314,15.347826086956522,63830.23,0.0,1,2,2,62001.87311440395,2.058977472574818
733,44,106070.89,1,101617.43,0,False,True,True,True,0.06818181818181818,1.0438257491849579,16.65909090909091,106070.89,106070.89,1,1,2,62001.87311440395,1.710769121511559
579,42,137560.38,2,85424.34,0,True,False,False,True,0.07142857142857142,1.6103183237938978,13.785714285714286,68780.19,137560.38,1,1,1,119730.1161339179,1.148920459127752
476,34,111905.43,1,197221.81,1,True,False,False,True,0.23529411764705882,0.5674090000492339,14.0,111905.43,111905.43,1,1,0,119730.1161339179,0.9346473018938192
775,40,126212.64,1,70196.57,0,False,False,True,False,0.225,1.7979887051461345,19.375,126212.64,0.0,1,1,3,62001.87311440395,2.035626242567161
538,68,0.0,2,110440.5,1,False,True,True,False,0.1323529411764706,0.0,7.911764705882353,0.0,0.0,0,3,0,62001.87311440395,0.0
602,38,111835.94,2,124389.61,0,False,False,True,False,0.18421052631578946,0.8990778249083665,15.842105263157896,55917.97,0.0,1,1,1,62001.87311440395,1.8037509898070945
615,30,0.0,2,3183.15,0,False,False,True,False,0.26666666666666666,0.0,20.5,0.0,0.0,0,0,1,62001.87311440395,0.0
700,28,99705.69,2,146723.72,0,True,False,False,False,0.10714285714285714,0.6795471788746905,25.0,49852.845,0.0,1,0,2,119730.1161339179,0.8327536397649477
615,32,0.0,2,2139.25,0,False,False,True,False,0.03125,0.0,19.21875,0.0,0.0,0,1,1,62001.87311440395,0.0
544,44,108895.93,1,69228.2,1,True,False,True,False,0.045454545454545456,1.5729995868735573,12.363636363636363,108895.93,0.0,1,1,0,119730.1161339179,0.9095116042333085
573,56,154669.77,1,115462.27,1,False,True,True,True,0.05357142857142857,1.3395698005937349,10.232142857142858,154669.77,154669.77,1,2,1,62001.87311440395,2.494598344063059
555,50,128061.0,2,62375.1,0,False,True,True,True,0.14,2.0530788728194422,11.1,64030.5,128061.0,1,2,1,62001.87311440395,2.0654375999851777
692,31,0.0,2,91829.17,1,False,False,False,False,0.06451612903225806,0.0,22.322580645161292,0.0,0.0,0,1,2,62001.87311440395,0.0
476,40,0.0,2,182547.04,0,False,False,False,False,0.1,0.0,11.9,0.0,0.0,0,1,0,62001.87311440395,0.0
770,46,190678.02,1,14725.36,0,False,True,True,True,0.1956521739130435,12.948954728441272,16.73913043478261,190678.02,190678.02,1,2,3,62001.87311440395,3.0753590242050715
641,40,0.0,1,126996.67,0,False,False,False,False,0.175,0.0,16.025,0.0,0.0,0,1,1,62001.87311440395,0.0
705,35,0.0,1,133991.11,1,False,False,False,False,0.14285714285714285,0.0,20.142857142857142,0.0,0.0,0,1,2,62001.87311440395,0.0
